order_id,order_status,created_dow,created_time,updated_dow,updated_time,delivered_dow,delivered_time,picker_id,driver_id,storebranch_id
189d1aa0804c76b727e8cc793bd3b723,DELIVERED,2,12:40:09,2,13:48:18,2,13:48:18,ec04a0325fe1bffe3277c9b8f5ed5d31,ec04a0325fe1bffe3277c9b8f5ed5d31,0309659a74b54b7933aa6c0571497d9b
026bbf3e768f84ad06cc904fb392336f,DELIVERED,2,11:34:50,2,14:25:13,2,14:25:13,31fcaef1b314429f1d283fc3bc8afd6d,31fcaef1b314429f1d283fc3bc8afd6d,0309659a74b54b7933aa6c0571497d9b
2d0339aad24ad1348a75ae4b6f7957ac,DELIVERED,2,11:08:21,2,14:19:37,2,14:19:37,22162048383a895f1b18acd457f8daee,22162048383a895f1b18acd457f8daee,0309659a74b54b7933aa6c0571497d9b
16fabce16511a838a26d1c4188359d19,DELIVERED,0,1:04:37,2,15:07:57,2,15:07:57,22162048383a895f1b18acd457f8daee,22162048383a895f1b18acd457f8daee,0309659a74b54b7933aa6c0571497d9b
76dadfad5e39a6f433dc3e6ea5125e8e,DELIVERED,2,9:26:49,2,15:31:20,2,15:31:20,de89f66cf5f956a64d2c0a89a6dd2849,de89f66cf5f956a64d2c0a89a6dd2849,0309659a74b54b7933aa6c0571497d9b
63e27256b9dadfe709e52c83edb776fc,DELIVERED,2,13:40:06,2,15:21:13,2,15:21:13,7702df947c64d71c5968dd82e1fc0978,7702df947c64d71c5968dd82e1fc0978,0309659a74b54b7933aa6c0571497d9b
3b82950f1414c577d928f5beea37f6de,DELIVERED,2,13:08:22,2,15:04:21,2,15:04:22,43d90fc6565330a8f9326eabc7d95233,43d90fc6565330a8f9326eabc7d95233,0309659a74b54b7933aa6c0571497d9b
28a58c750d47eeebc32b4f14889bf87d,DELIVERED,2,9:26:26,2,14:44:41,2,14:44:41,2312bb4fd5c98887ac4c653a8e4ec396,2312bb4fd5c98887ac4c653a8e4ec396,0309659a74b54b7933aa6c0571497d9b
8c41c728f3d5dcd8e16c9ff8af067faf,DELIVERED,2,14:18:13,2,15:11:54,2,15:11:55,c3d25195acecd22e2b21dc7efad0b30e,c3d25195acecd22e2b21dc7efad0b30e,0309659a74b54b7933aa6c0571497d9b
0ea626469e4aeab4a3b8b3eda44ca83c,DELIVERED,2,14:47:43,2,15:47:44,2,15:47:44,5dc217993d35c3054d5ccc4393af7f3b,5dc217993d35c3054d5ccc4393af7f3b,0309659a74b54b7933aa6c0571497d9b
fe51228eee689b875c02bba31fbf33f5,DELIVERED,2,14:26:26,2,15:35:05,2,15:35:05,d339580fa5d4ce97bda7a3f3b37c3209,d339580fa5d4ce97bda7a3f3b37c3209,0309659a74b54b7933aa6c0571497d9b
ea40f941b85470e02dde689afc00611b,DELIVERED,2,14:39:08,2,15:41:40,2,15:41:40,31fcaef1b314429f1d283fc3bc8afd6d,31fcaef1b314429f1d283fc3bc8afd6d,0309659a74b54b7933aa6c0571497d9b
c51bfd36c0929cd92fa9289d2930c70b,DELIVERED,2,13:31:27,2,16:32:21,2,16:32:21,80b116d8923b9a16bbd68f1693c83fe6,80b116d8923b9a16bbd68f1693c83fe6,0309659a74b54b7933aa6c0571497d9b
67b858d39091a3122ea2bb0a2883300b,DELIVERED,1,23:35:02,2,16:49:32,2,16:49:33,7af8db36f591a6e210a6a96f9e972016,7af8db36f591a6e210a6a96f9e972016,0309659a74b54b7933aa6c0571497d9b
a078c0e7f14f381d34d01c6d1f2efd15,DELIVERED,2,13:34:51,2,16:21:23,2,16:21:23,7c77fb1901a6a88d50b2fc6b4a5d1970,7c77fb1901a6a88d50b2fc6b4a5d1970,0309659a74b54b7933aa6c0571497d9b
74b5cc3726294faf33e59f6f8f319367,DELIVERED,2,0:44:37,2,16:51:26,2,16:51:26,3e2cc35118ccf760a10bf9493f18d5b6,3e2cc35118ccf760a10bf9493f18d5b6,0309659a74b54b7933aa6c0571497d9b
c088506a0a58184fb64a3d1456d951d9,DELIVERED,2,15:50:19,2,16:27:46,2,16:27:46,c3d25195acecd22e2b21dc7efad0b30e,c3d25195acecd22e2b21dc7efad0b30e,0309659a74b54b7933aa6c0571497d9b
32ec15a6aea7511d526947fb333634eb,DELIVERED,2,16:40:57,2,18:01:24,2,18:01:24,80b116d8923b9a16bbd68f1693c83fe6,80b116d8923b9a16bbd68f1693c83fe6,0309659a74b54b7933aa6c0571497d9b
35c611a259ec2212b01ee37f83f13c10,DELIVERED,2,16:16:17,2,18:12:00,2,18:12:01,7702df947c64d71c5968dd82e1fc0978,7702df947c64d71c5968dd82e1fc0978,0309659a74b54b7933aa6c0571497d9b
b3d20aaddb93e539661f76a44530494b,DELIVERED,2,15:57:59,2,17:46:26,2,17:46:26,43d90fc6565330a8f9326eabc7d95233,43d90fc6565330a8f9326eabc7d95233,0309659a74b54b7933aa6c0571497d9b
8928924d57aacf0f15a2e8c8bf447ada,DELIVERED,2,17:45:02,2,18:57:46,2,18:57:46,3e6987e01aa3266bceaafdc9acbb94ae,3e6987e01aa3266bceaafdc9acbb94ae,0309659a74b54b7933aa6c0571497d9b
867cade190861e9fca239a4dbb56c9db,DELIVERED,2,16:40:10,2,18:47:29,2,18:47:29,5dc217993d35c3054d5ccc4393af7f3b,5dc217993d35c3054d5ccc4393af7f3b,0309659a74b54b7933aa6c0571497d9b
11ecdd51fa18bac0bbf3765161e54eba,DELIVERED,2,18:45:39,2,20:53:16,2,20:53:16,80b116d8923b9a16bbd68f1693c83fe6,80b116d8923b9a16bbd68f1693c83fe6,0309659a74b54b7933aa6c0571497d9b
72e89e58a1e38a5561cdfd61a6842398,DELIVERED,2,18:45:41,2,20:32:43,2,20:32:43,ef31670f4cc73b5d6a97a6347bd81800,ef31670f4cc73b5d6a97a6347bd81800,0309659a74b54b7933aa6c0571497d9b
5eb6fe6a1edc95c5164d87639bd6b7ba,DELIVERED,2,18:32:08,2,21:18:21,2,21:18:22,7d0a36953178dfc110c3d94dfebfc0a3,7d0a36953178dfc110c3d94dfebfc0a3,0309659a74b54b7933aa6c0571497d9b
88489b02c6df16e3d85496a271b6bf3b,DELIVERED,2,9:09:50,2,20:48:10,2,20:48:10,b3c4a1079dad6c47b97244fab199c51f,b3c4a1079dad6c47b97244fab199c51f,0309659a74b54b7933aa6c0571497d9b
6da27388d32ade6a93a763f3f3e627a4,DELIVERED,3,0:50:01,3,9:52:18,3,9:52:18,d339580fa5d4ce97bda7a3f3b37c3209,d339580fa5d4ce97bda7a3f3b37c3209,0309659a74b54b7933aa6c0571497d9b
f004d617c0e962b15c77d9ef4b36dac7,DELIVERED,2,21:05:43,3,9:15:49,3,9:15:49,43d90fc6565330a8f9326eabc7d95233,43d90fc6565330a8f9326eabc7d95233,0309659a74b54b7933aa6c0571497d9b
c9dd4dfd71c1cd5b1c2fa7e466b41b21,DELIVERED,2,23:32:47,3,10:20:52,3,10:20:52,13cfc673544db86cb60152fea299df0c,13cfc673544db86cb60152fea299df0c,0309659a74b54b7933aa6c0571497d9b
3224d726f565deaac2de96b6d2fe9263,DELIVERED,3,8:53:53,3,10:19:59,3,10:19:59,04c04f1bece1273f381529d9a6c3834b,04c04f1bece1273f381529d9a6c3834b,0309659a74b54b7933aa6c0571497d9b
524bc972771a152072a85ff141d161d5,DELIVERED,3,8:02:37,3,10:26:12,3,10:26:12,22162048383a895f1b18acd457f8daee,22162048383a895f1b18acd457f8daee,0309659a74b54b7933aa6c0571497d9b
2cf4a138bb2974a7d8659da5642f77d4,DELIVERED,2,20:50:55,3,10:16:31,3,10:16:32,1e665bfe0e9553dd533646ba056a4f35,1e665bfe0e9553dd533646ba056a4f35,0309659a74b54b7933aa6c0571497d9b
36fc10ad7d5e22b24b2ba14448483445,ONGOING,0,0:19:15,0,9:29:17,0,9:29:17,ec5ea229db5a0e415e48996ace73f968,ec5ea229db5a0e415e48996ace73f968,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
9bca19a04f78049b788618346a2e4be5,ONGOING,0,8:29:34,0,10:22:23,0,10:22:23,9501f49ba34711a368fcbf4f0ed67852,9501f49ba34711a368fcbf4f0ed67852,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
c46753559be326f6fb78422887994dd3,ONGOING,0,2:04:48,0,10:01:11,0,10:01:11,5b0930a6192e8905da0909bd04832ad6,5b0930a6192e8905da0909bd04832ad6,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
d0204723c036bef0e208ee39d9375899,ONGOING,0,9:45:53,0,11:44:20,0,11:44:20,cfa71e5210923457bd686122ff4187a8,cfa71e5210923457bd686122ff4187a8,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
1d5cad6493dd743751304d481399e8c6,ONGOING,0,10:52:11,0,13:24:01,0,13:24:02,597cef99a9f67f031af1e820a9538a89,597cef99a9f67f031af1e820a9538a89,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
4c779149c9bc7a039b1d8ee70cf4dee4,ONGOING,0,10:21:55,0,13:27:33,0,13:27:34,4eaf0151a0ee7160f11ebe2fc8d624af,4eaf0151a0ee7160f11ebe2fc8d624af,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
c403643faa6e52e8a390f0f819b44b49,ONGOING,0,9:20:13,0,13:36:43,0,13:36:43,597cef99a9f67f031af1e820a9538a89,597cef99a9f67f031af1e820a9538a89,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
ce5fd7391004612f85027a01dbc35c96,ONGOING,0,10:59:27,0,14:01:12,0,14:01:12,d4ca4c1221e0f629d42a10fe75793707,d4ca4c1221e0f629d42a10fe75793707,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
cf49c1e397cf85cdc78b353d8491773f,ONGOING,0,11:27:06,0,13:38:12,0,13:38:12,6c04d2566c0fe40cf6d4bab6c830b2f3,6c04d2566c0fe40cf6d4bab6c830b2f3,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
a93f733c7cafe2749b43ac858237d926,ONGOING,0,10:56:18,0,20:10:02,0,13:49:35,7bcb40af1d8ff5b2a62952c25ea7fe06,7bcb40af1d8ff5b2a62952c25ea7fe06,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
20849e0a95c5203610d5ddf77c909270,ONGOING,0,11:47:00,0,14:34:12,0,14:34:13,4eaf0151a0ee7160f11ebe2fc8d624af,4eaf0151a0ee7160f11ebe2fc8d624af,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
8cd9da323eb1a5c7deaa91d86be1a4ad,ONGOING,0,12:00:32,0,15:42:41,0,15:42:41,5b0930a6192e8905da0909bd04832ad6,5b0930a6192e8905da0909bd04832ad6,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
6fcc8e711cec2eb0f59631744e7a29a2,ONGOING,0,12:56:08,0,15:47:21,0,15:47:21,35deb2375f79baaf8ff65b7d6be7349a,35deb2375f79baaf8ff65b7d6be7349a,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
5d28b289748597fd16288c2128a44f1c,ONGOING,0,11:50:55,0,14:59:58,0,14:59:58,e15c7a67d0ea9a54dffb410bc1d8528b,e15c7a67d0ea9a54dffb410bc1d8528b,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
ada3a4272a1707ecac34a78e6a93d8b7,ONGOING,0,11:23:30,0,15:07:20,0,15:07:20,62cd6837e6d4f46203944e01e0040dde,62cd6837e6d4f46203944e01e0040dde,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
62ca1b442c77f54d22a6ce498fae23b4,DELIVERED,0,12:08:43,0,16:01:08,0,16:01:08,2e71fc3ad137c6959f29ccae1c5c105b,2e71fc3ad137c6959f29ccae1c5c105b,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
c2aa1d44562df5bee9f119054a2d6128,DELIVERED,0,12:36:33,0,15:24:18,0,15:24:18,815b441de33047090c005ebd2c58bd3f,815b441de33047090c005ebd2c58bd3f,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
6339c1052b807c1aa44fb6c09bfaff4e,DELIVERED,0,13:28:23,0,15:45:37,0,15:45:37,4eaf0151a0ee7160f11ebe2fc8d624af,4eaf0151a0ee7160f11ebe2fc8d624af,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
891e214ae325e954bb48d03fc50d6592,DELIVERED,0,14:44:07,0,16:09:07,0,16:09:07,7ca974e929f201cef7c17b29e3128c75,7ca974e929f201cef7c17b29e3128c75,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
2c6185b6933bc002c203dd7de4ed852b,DELIVERED,0,14:14:44,0,15:32:20,0,15:32:21,5b0930a6192e8905da0909bd04832ad6,5b0930a6192e8905da0909bd04832ad6,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
17c9741e1c736fb8ebfddcf6775fb98b,DELIVERED,0,14:26:30,0,17:29:25,0,17:29:25,7bcb40af1d8ff5b2a62952c25ea7fe06,7bcb40af1d8ff5b2a62952c25ea7fe06,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
b853c597bf5511280168722e6d355abd,DELIVERED,0,15:24:37,0,17:33:26,0,17:33:26,a2e138674e479c941371afecafe54029,a2e138674e479c941371afecafe54029,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
2516a63b718fff2aff8f35c421507807,DELIVERED,0,11:14:19,0,17:50:26,0,17:50:26,d1f0bd4b237c1358f09db22076b940e7,d1f0bd4b237c1358f09db22076b940e7,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
db6e7bc820f3abd3e7c8ac292b683838,DELIVERED,0,13:52:37,0,17:47:02,0,17:47:02,a2e138674e479c941371afecafe54029,a2e138674e479c941371afecafe54029,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
667bf052e3bf1c81ae10297e7c134c64,DELIVERED,0,15:03:57,0,16:47:05,0,16:47:05,2e2240ae3bd25fe0f1a0e03f946c6e62,2e2240ae3bd25fe0f1a0e03f946c6e62,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
8edab18a80ef4c6c05f2779f08dff5bd,DELIVERED,0,15:08:33,0,17:19:26,0,17:19:26,7bcb40af1d8ff5b2a62952c25ea7fe06,7bcb40af1d8ff5b2a62952c25ea7fe06,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
5ec51e912beb4076d4dc506f73efbbc5,DELIVERED,0,15:15:36,0,17:09:23,0,17:09:23,2e2240ae3bd25fe0f1a0e03f946c6e62,2e2240ae3bd25fe0f1a0e03f946c6e62,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
1b4f8cd097771c63da5233be79ddd3d9,DELIVERED,0,16:47:59,0,22:05:27,0,18:59:03,7ca974e929f201cef7c17b29e3128c75,7ca974e929f201cef7c17b29e3128c75,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
10fc325c8e44d6469be6270d8a7edc62,DELIVERED,0,16:20:41,0,19:41:04,0,19:41:04,de7a54f01a06777a032d3288f38ecedd,de7a54f01a06777a032d3288f38ecedd,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
86854664fa675d42e441c7a4388d21ce,DELIVERED,0,15:45:25,0,19:02:46,0,19:02:46,2e2240ae3bd25fe0f1a0e03f946c6e62,2e2240ae3bd25fe0f1a0e03f946c6e62,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
d1be1a3bdb7171bc64cdbdd6b5f7804e,DELIVERED,0,16:47:33,0,18:19:25,0,18:19:25,d82eb3dd3b1031d4312401c8dbb78628,d82eb3dd3b1031d4312401c8dbb78628,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
c29036c78aecd554278f571678bfdf99,DELIVERED,0,15:50:54,0,18:40:59,0,18:40:59,815b441de33047090c005ebd2c58bd3f,815b441de33047090c005ebd2c58bd3f,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
4cd567b1278922705547c5b3712922f8,DELIVERED,0,15:47:28,0,18:16:51,0,18:16:51,5b0930a6192e8905da0909bd04832ad6,5b0930a6192e8905da0909bd04832ad6,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
7abc2dd1f5d162cc655bfc656c508c84,DELIVERED,0,17:44:24,0,19:58:54,0,19:58:54,de7a54f01a06777a032d3288f38ecedd,de7a54f01a06777a032d3288f38ecedd,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
4e9f5419b1996c185aa3f1f42af8b859,DELIVERED,0,16:42:09,0,20:22:24,0,20:22:24,c97e74ef684618e3e1e37ffaeeb402c2,c97e74ef684618e3e1e37ffaeeb402c2,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
0d46faaa67cadcf648441befc5280410,DELIVERED,0,16:00:22,0,19:23:26,0,19:23:26,1e0995bde4e614e91848349587e62357,1e0995bde4e614e91848349587e62357,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
30d129b777a4c42a0a180f9abbfbdc8c,DELIVERED,0,16:48:00,0,19:31:25,0,19:31:26,e3d8de7c7a4fbc520d8e0dded4be4570,e3d8de7c7a4fbc520d8e0dded4be4570,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
f21789cd588313bac1eedbbca3454938,DELIVERED,0,17:07:36,0,19:41:29,0,19:41:29,7bcb40af1d8ff5b2a62952c25ea7fe06,7bcb40af1d8ff5b2a62952c25ea7fe06,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
908dd155bbff48b009cc8a64a38d2f7a,DELIVERED,0,17:45:30,0,21:11:36,0,21:11:36,9f09094985dde4afa425e670316238ef,9f09094985dde4afa425e670316238ef,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
92f88d74a0fa4f5bc33b2d2cb49ae37f,DELIVERED,0,18:09:10,0,21:52:10,0,21:38:32,830ac3f71a9426eb49455bbb667f444c,830ac3f71a9426eb49455bbb667f444c,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
035be8ccd7b801ff8ee46d5da9c795d9,DELIVERED,0,19:10:23,0,21:06:08,0,21:06:08,de7a54f01a06777a032d3288f38ecedd,de7a54f01a06777a032d3288f38ecedd,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
5ebf206bf250492f839167446d3b077c,DELIVERED,0,18:19:34,0,21:18:01,0,21:18:01,de7a54f01a06777a032d3288f38ecedd,de7a54f01a06777a032d3288f38ecedd,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
fa33e8a2c290ec7045de7f5a26833e2f,DELIVERED,0,18:41:42,0,21:30:49,0,21:30:49,62cd6837e6d4f46203944e01e0040dde,62cd6837e6d4f46203944e01e0040dde,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
ba07ccb17ecfecc3704bf4a8eaaabdfc,DELIVERED,0,19:12:56,1,10:50:02,1,10:50:02,56fed3816be6fbe60314af3ab5fe9ce1,56fed3816be6fbe60314af3ab5fe9ce1,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
c737d4e0d37c5eb53f5c8004edd76094,DELIVERED,1,7:03:18,1,10:10:34,1,10:10:34,bbaa695295137480ee7e51bc4773d909,bbaa695295137480ee7e51bc4773d909,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
ac77f278273284be5146edc97f3d2081,DELIVERED,0,22:08:24,1,10:21:47,1,10:21:47,31ea80f31fc310993e8c40ab0e4dd0b8,31ea80f31fc310993e8c40ab0e4dd0b8,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
ee902d3d62217c735d4bbfb43432f068,DELIVERED,0,19:38:50,1,10:44:49,1,10:44:49,f2542a5241549f62a1ca10a671190b41,f2542a5241549f62a1ca10a671190b41,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
01a7a88640e5e14f9cce6dc0544cdc49,DELIVERED,1,8:42:14,1,11:34:43,1,11:34:43,e4faa5e8bc7dc6875f4ecbc6a904f997,e4faa5e8bc7dc6875f4ecbc6a904f997,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
8857640dfb4134858c2ca18fbee60b2d,DELIVERED,1,10:14:51,1,11:14:26,1,11:14:26,fc349034aee15fc81722f801dab5c9bc,fc349034aee15fc81722f801dab5c9bc,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
ae99f9e52fefbfa3d94e0deaf3d29d40,DELIVERED,1,10:28:13,1,12:07:56,1,12:07:56,31ea80f31fc310993e8c40ab0e4dd0b8,31ea80f31fc310993e8c40ab0e4dd0b8,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
3e020d2cd29b1b87226e7de8799d72ab,DELIVERED,0,21:55:48,1,12:02:52,1,12:02:52,0f2cd3c4ab33ae3e9ee38b7608fe3493,0f2cd3c4ab33ae3e9ee38b7608fe3493,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
daf90f704b1e959c411feb88f69d355f,DELIVERED,1,9:16:25,1,12:10:26,1,12:10:26,cfa71e5210923457bd686122ff4187a8,cfa71e5210923457bd686122ff4187a8,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
7e00afd1f702a7ca998e307c217702b9,DELIVERED,1,11:59:25,1,13:28:53,1,13:28:54,70f6c2f42b4c60f100675a65777ee051,70f6c2f42b4c60f100675a65777ee051,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
ffe6c331d8812a9dba92d01103b694e6,DELIVERED,0,18:49:59,1,13:21:41,1,13:21:41,648fdc05d6550f6a03dbf7598ab62ba4,648fdc05d6550f6a03dbf7598ab62ba4,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
c992afd8299bb387befaa984701eda97,DELIVERED,1,13:18:54,1,14:02:30,1,14:02:30,31ea80f31fc310993e8c40ab0e4dd0b8,31ea80f31fc310993e8c40ab0e4dd0b8,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
28c16e596552a3da91db14f5f33873bb,DELIVERED,1,9:58:34,1,14:08:45,1,14:08:45,56fed3816be6fbe60314af3ab5fe9ce1,56fed3816be6fbe60314af3ab5fe9ce1,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
da5044872de08d47abf0bf4bf2bfffc3,DELIVERED,0,20:59:10,1,14:12:46,1,14:12:47,35deb2375f79baaf8ff65b7d6be7349a,35deb2375f79baaf8ff65b7d6be7349a,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
9461d3657b1c8e159773388cf911a089,DELIVERED,1,13:40:26,1,14:54:53,1,14:54:53,1e52112a0db9fffede9c476e174b22ef,1e52112a0db9fffede9c476e174b22ef,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
fe41cd034d43d6e91bbf69964d22d96e,DELIVERED,1,13:47:30,1,15:14:43,1,15:14:43,2e2240ae3bd25fe0f1a0e03f946c6e62,2e2240ae3bd25fe0f1a0e03f946c6e62,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
6403df363bd32f6f9524a46e6bec62e9,DELIVERED,1,13:33:06,1,14:46:17,1,14:46:17,fc349034aee15fc81722f801dab5c9bc,fc349034aee15fc81722f801dab5c9bc,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
b12d9c3ed574caeb5fbc10d91e502d89,DELIVERED,1,15:21:12,1,16:33:06,1,16:33:06,f58d1d6b61a78532366373fc338f9147,f58d1d6b61a78532366373fc338f9147,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
855cf657f2e265796b6836a44df5c49d,DELIVERED,1,17:02:38,1,18:15:36,1,18:15:36,31ea80f31fc310993e8c40ab0e4dd0b8,31ea80f31fc310993e8c40ab0e4dd0b8,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
c8774d11b25c3a1b004964c738c73faa,DELIVERED,1,14:31:12,1,18:36:34,1,18:36:34,f0f81f9314fc2d87fca348277ab794db,f0f81f9314fc2d87fca348277ab794db,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
75be9e48f238b86a6eb0a33a138b61fd,DELIVERED,0,21:40:08,1,18:39:40,1,18:39:40,f58d1d6b61a78532366373fc338f9147,f58d1d6b61a78532366373fc338f9147,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
c8ce51e0e912fedb60032059ce49a60d,DELIVERED,1,16:14:14,1,17:53:38,1,17:53:39,16200ed9e7fc8930db035fcc6822350c,16200ed9e7fc8930db035fcc6822350c,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
e2a66d2b38266208359290febc40d17a,DELIVERED,1,17:05:37,1,18:41:07,1,18:41:08,70f6c2f42b4c60f100675a65777ee051,70f6c2f42b4c60f100675a65777ee051,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
9cca6705e8df82cc27ccbb7eef2be79e,DELIVERED,1,17:34:10,1,19:51:34,1,19:51:34,a2549af97e3b1fe892513b2c3e424152,a2549af97e3b1fe892513b2c3e424152,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
e5d8d108332c970a6fa1fea71338ffc2,DELIVERED,1,17:09:28,1,19:42:09,1,19:42:09,fc349034aee15fc81722f801dab5c9bc,fc349034aee15fc81722f801dab5c9bc,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
874e9118f54cf698b9bee62399f111d0,DELIVERED,1,15:03:15,1,19:54:44,1,19:54:44,a29a0ed9337670c03b5e22252f1fdff7,f0f81f9314fc2d87fca348277ab794db,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
a2a65cbac9be0f2031abd971a139c41d,DELIVERED,1,18:50:17,1,20:35:04,1,20:35:04,9f09094985dde4afa425e670316238ef,9f09094985dde4afa425e670316238ef,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
eac6d1cba2208d8e6ee4923ef4480fda,DELIVERED,1,18:47:08,1,20:45:34,1,20:45:34,9f09094985dde4afa425e670316238ef,9f09094985dde4afa425e670316238ef,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
f05960b96d3f345168c6a3014add67e3,DELIVERED,1,18:36:12,1,21:46:18,1,21:46:18,5c823c712c8d2036cd50b11ba53f992c,5c823c712c8d2036cd50b11ba53f992c,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
414884712a71e61d5f3e303a030aae34,DELIVERED,1,18:56:46,2,9:57:31,2,9:57:31,cfa71e5210923457bd686122ff4187a8,cfa71e5210923457bd686122ff4187a8,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
c55517eb3c49725e8919e5bb8269515d,DELIVERED,1,18:41:52,2,10:10:51,2,10:10:51,d4ca4c1221e0f629d42a10fe75793707,d4ca4c1221e0f629d42a10fe75793707,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
30bff3a41dbd6433ccc35b392273ece8,DELIVERED,2,8:03:18,2,9:51:40,2,9:51:40,7bcb40af1d8ff5b2a62952c25ea7fe06,7bcb40af1d8ff5b2a62952c25ea7fe06,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
8178fdad7a58b53bff4854e71a32c5fc,DELIVERED,1,23:30:04,2,11:13:03,2,11:13:03,ad4bfa696fac5663d8fae9c33910055f,ad4bfa696fac5663d8fae9c33910055f,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
0ce7ed2987cc8771c361f5b5c436fe37,DELIVERED,2,10:52:52,2,12:09:22,2,12:09:22,c97e74ef684618e3e1e37ffaeeb402c2,c97e74ef684618e3e1e37ffaeeb402c2,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
e68b91ebf298324a70694e4963c6d6ee,DELIVERED,2,9:51:29,2,11:03:46,2,11:03:46,7bcb40af1d8ff5b2a62952c25ea7fe06,7bcb40af1d8ff5b2a62952c25ea7fe06,3ad5bfb1ba9eb8e0b76bdbaf0d8e6a3a
